t,phase,travel,speed,swingDeg,boomDeg,stickDeg,bucketDeg,payloadKg,rollDeg,tipMargin,hydC,personRight,personFwd,personWalking,personDist,seatbelt,eyesClosed,jawOpen,camYawn,camDrowsy,cfSpeed,cfSwingDeg,cfTipMargin,cfPersonDist,cfClearance
4.025,normal,-2.276,-0.899,0,22,-10,30,0,0,2.3,64.139,-2.668,-15.694,1,13.658,1,0.072,0.057,0,0,-0.9,0,2.3,13.681,10.781
4.033,normal,-2.284,-0.899,0,22,-10,30,0,0,2.301,64.239,-2.665,-15.683,1,13.655,1,0.075,0.065,0,0,-0.9,0,2.3,13.662,10.762
4.042,normal,-2.291,-0.899,0,22,-10,30,0,0,2.299,64.061,-2.663,-15.672,1,13.668,1,0.073,0.072,0,0,-0.9,0,2.3,13.644,10.744
4.05,normal,-2.299,-0.903,0,22,-10,30,0,0,2.299,64.335,-2.66,-15.662,1,13.641,1,0.094,0.063,0,0,-0.9,0,2.3,13.625,10.725
4.058,normal,-2.306,-0.896,0,22,-10,30,0,0,2.304,64.065,-2.657,-15.651,1,13.606,1,0.06,0.079,0,0,-0.9,0,2.3,13.606,10.706
4.067,normal,-2.314,-0.898,0,22,-10,30,0,0,2.299,64.054,-2.655,-15.64,1,13.602,1,0.08,0.085,0,0,-0.9,0,2.3,13.588,10.688
4.075,normal,-2.321,-0.899,0,22,-10,30,0,0,2.295,64.213,-2.652,-15.629,1,13.555,1,0.086,0.066,0,0,-0.9,0,2.3,13.569,10.669
4.083,normal,-2.329,-0.9,0,22,-10,30,0,0,2.305,64.188,-2.649,-15.618,1,13.534,1,0.099,0.062,0,0,-0.9,0,2.3,13.551,10.651
4.092,normal,-2.336,-0.904,0,22,-10,30,0,0,2.299,64.191,-2.646,-15.607,1,13.542,1,0.072,0.076,0,0,-0.9,0,2.3,13.532,10.632
4.1,normal,-2.344,-0.904,0,22,-10,30,0,0,2.3,64.096,-2.644,-15.596,1,13.493,1,0.061,0.065,0,0,-0.9,0,2.3,13.513,10.613
4.108,normal,-2.351,-0.903,0,22,-10,30,0,0,2.296,64.247,-2.641,-15.585,1,13.473,1,0.06,0.084,0,0,-0.9,0,2.3,13.495,10.595
4.117,normal,-2.359,-0.904,0,22,-10,30,0,0,2.304,64.246,-2.638,-15.574,1,13.498,1,0.052,0.074,0,0,-0.9,0,2.3,13.476,10.576
4.125,normal,-2.366,-0.897,0,22,-10,30,0,0,2.302,64.317,-2.635,-15.563,1,13.448,1,0.097,0.07,0,0,-0.9,0,2.3,13.458,10.558
4.133,normal,-2.374,-0.901,0,22,-10,30,0,0,2.299,64.179,-2.633,-15.552,1,13.455,1,0.066,0.063,0,0,-0.9,0,2.3,13.439,10.539
4.142,normal,-2.381,-0.898,0,22,-10,30,0,0,2.302,64.322,-2.63,-15.542,1,13.404,1,0.085,0.051,0,0,-0.9,0,2.3,13.42,10.52
4.15,normal,-2.389,-0.901,0,22,-10,30,0,0,2.302,64.211,-2.627,-15.531,1,13.42,1,0.064,0.081,0,0,-0.9,0,2.3,13.402,10.502
4.158,normal,-2.396,-0.896,0,22,-10,30,0,0,2.3,64.083,-2.624,-15.52,1,13.375,1,0.068,0.064,0,0,-0.9,0,2.3,13.383,10.483
4.167,normal,-2.404,-0.904,0,22,-10,30,0,0,2.302,64.172,-2.622,-15.509,1,13.365,1,0.063,0.071,0,0,-0.9,0,2.3,13.365,10.465
4.175,normal,-2.411,-0.897,0,22,-10,30,0,0,2.305,64.106,-2.619,-15.498,1,13.338,1,0.085,0.086,0,0,-0.9,0,2.3,13.346,10.446
4.183,normal,-2.419,-0.896,0,22,-10,30,0,0,2.297,64.303,-2.616,-15.487,1,13.336,1,0.076,0.068,0,0,-0.9,0,2.3,13.328,10.428
4.192,normal,-2.426,-0.901,0,22,-10,30,0,0,2.301,64.355,-2.613,-15.476,1,13.325,1,0.093,0.072,0,0,-0.9,0,2.3,13.309,10.409
4.2,normal,-2.434,-0.899,0,22,-10,30,0,0,2.301,64.321,-2.611,-15.465,1,13.296,1,0.085,0.051,0,0,-0.9,0,2.3,13.29,10.39
4.208,normal,-2.441,-0.901,0,22,-10,30,0,0,2.3,64.095,-2.608,-15.454,1,13.255,1,0.059,0.072,0,0,-0.9,0,2.3,13.272,10.372
4.217,normal,-2.449,-0.897,0,22,-10,30,0,0,2.299,64.108,-2.605,-15.443,1,13.243,1,0.094,0.089,0,0,-0.9,0,2.3,13.253,10.353
4.225,normal,-2.456,-0.902,0,22,-10,30,0,0,2.304,64.14,-2.602,-15.432,1,13.249,1,0.075,0.06,0,0,-0.9,0,2.3,13.235,10.335
4.233,normal,-2.464,-0.899,0,22,-10,30,0,0,2.295,64.345,-2.6,-15.422,1,13.221,1,0.078,0.074,0,0,-0.9,0,2.3,13.216,10.316
4.242,normal,-2.471,-0.9,0,22,-10,30,0,0,2.297,64.066,-2.597,-15.411,1,13.179,1,0.064,0.074,0,0,-0.9,0,2.3,13.197,10.297
4.25,normal,-2.479,-0.899,0,22,-10,30,0,0,2.297,64.141,-2.594,-15.4,1,13.171,1,0.069,0.056,0,0,-0.9,0,2.3,13.179,10.279
4.258,normal,-2.486,-0.898,0,22,-10,30,0,0,2.304,64.344,-2.591,-15.389,1,13.18,1,0.081,0.083,0,0,-0.9,0,2.3,13.16,10.26
4.267,normal,-2.494,-0.899,0,22,-10,30,0,0,2.303,64.264,-2.589,-15.378,1,13.12,1,0.091,0.089,0,0,-0.9,0,2.3,13.142,10.242
4.275,normal,-2.501,-0.898,0,22,-10,30,0,0,2.296,64.325,-2.586,-15.367,1,13.124,1,0.094,0.09,0,0,-0.9,0,2.3,13.123,10.223
4.283,normal,-2.509,-0.898,0,22,-10,30,0,0,2.296,64.286,-2.583,-15.356,1,13.101,1,0.079,0.087,0,0,-0.9,0,2.3,13.104,10.204
4.292,normal,-2.516,-0.897,0,22,-10,30,0,0,2.297,64.103,-2.58,-15.345,1,13.086,1,0.074,0.07,0,0,-0.9,0,2.3,13.086,10.186
4.3,normal,-2.524,-0.896,0,22,-10,30,0,0,2.302,64.166,-2.578,-15.334,1,13.079,1,0.094,0.072,0,0,-0.9,0,2.3,13.067,10.167
4.308,normal,-2.531,-0.896,0,22,-10,30,0,0,2.297,64.249,-2.575,-15.323,1,13.03,1,0.056,0.068,0,0,-0.9,0,2.3,13.049,10.149
4.317,normal,-2.539,-0.897,0,22,-10,30,0,0,2.297,64.327,-2.572,-15.312,1,13.019,1,0.093,0.068,0,0,-0.9,0,2.3,13.03,10.13
4.325,normal,-2.546,-0.903,0,22,-10,30,0,0,2.299,64.12,-2.569,-15.302,1,12.995,1,0.062,0.068,0,0,-0.9,0,2.3,13.011,10.111
4.333,normal,-2.554,-0.901,0,22,-10,30,0,0,2.296,64.36,-2.567,-15.291,1,13.015,1,0.057,0.075,0,0,-0.9,0,2.3,12.993,10.093
4.342,normal,-2.561,-0.898,0,22,-10,30,0,0,2.296,64.184,-2.564,-15.28,1,12.974,1,0.081,0.08,0,0,-0.9,0,2.3,12.974,10.074
4.35,normal,-2.569,-0.897,0,22,-10,30,0,0,2.304,64.31,-2.561,-15.269,1,12.947,1,0.066,0.057,0,0,-0.9,0,2.3,12.956,10.056
4.358,normal,-2.576,-0.903,0,22,-10,30,0,0,2.301,64.334,-2.558,-15.258,1,12.917,1,0.054,0.059,0,0,-0.9,0,2.3,12.937,10.037
4.367,normal,-2.584,-0.899,0,22,-10,30,0,0,2.303,64.341,-2.556,-15.247,1,12.914,1,0.08,0.086,0,0,-0.9,0,2.3,12.919,10.019
4.375,normal,-2.591,-0.903,0,22,-10,30,0,0,2.304,64.258,-2.553,-15.236,1,12.882,1,0.07,0.085,0,0,-0.9,0,2.3,12.9,10
4.383,normal,-2.599,-0.901,0,22,-10,30,0,0,2.297,64.262,-2.55,-15.225,1,12.869,1,0.053,0.058,0,0,-0.9,0,2.3,12.881,9.981
4.392,normal,-2.606,-0.898,0,22,-10,30,0,0,2.301,64.201,-2.547,-15.214,1,12.887,1,0.062,0.075,0,0,-0.9,0,2.3,12.863,9.963
4.4,normal,-2.614,-0.903,0,22,-10,30,0,0,2.299,64.169,-2.545,-15.203,1,12.836,1,0.096,0.08,0,0,-0.9,0,2.3,12.844,9.944
4.408,normal,-2.621,-0.9,0,22,-10,30,0,0,2.297,64.122,-2.542,-15.192,1,12.848,1,0.095,0.072,0,0,-0.9,0,2.3,12.826,9.926
4.417,normal,-2.629,-0.899,0,22,-10,30,0,0,2.296,64.169,-2.539,-15.182,1,12.797,1,0.091,0.09,0,0,-0.9,0,2.3,12.807,9.907
4.425,normal,-2.636,-0.903,0,22,-10,30,0,0,2.297,64.189,-2.536,-15.171,1,12.768,1,0.066,0.072,0,0,-0.9,0,2.3,12.788,9.888
4.433,normal,-2.644,-0.901,0,22,-10,30,0,0,2.297,64.174,-2.534,-15.16,1,12.762,1,0.069,0.052,0,0,-0.9,0,2.3,12.77,9.87
4.442,normal,-2.651,-0.9,0,22,-10,30,0,0,2.301,64.095,-2.531,-15.149,1,12.776,1,0.085,0.051,0,0,-0.9,0,2.3,12.751,9.851
4.45,normal,-2.659,-0.903,0,22,-10,30,0,0,2.303,64.144,-2.528,-15.138,1,12.726,1,0.097,0.079,0,0,-0.9,0,2.3,12.733,9.833
4.458,normal,-2.666,-0.899,0,22,-10,30,0,0,2.296,64.284,-2.525,-15.127,1,12.69,1,0.07,0.057,0,0,-0.9,0,2.3,12.714,9.814
4.467,normal,-2.674,-0.898,0,22,-10,30,0,0,2.301,64.36,-2.523,-15.116,1,12.699,1,0.093,0.059,0,0,-0.9,0,2.3,12.695,9.795
4.475,normal,-2.681,-0.898,0,22,-10,30,0,0,2.301,64.306,-2.52,-15.105,1,12.672,1,0.095,0.08,0,0,-0.9,0,2.3,12.677,9.777
4.483,normal,-2.689,-0.9,0,22,-10,30,0,0,2.299,64.252,-2.517,-15.094,1,12.638,1,0.071,0.083,0,0,-0.9,0,2.3,12.658,9.758
4.492,normal,-2.696,-0.901,0,22,-10,30,0,0,2.301,64.326,-2.515,-15.083,1,12.656,1,0.074,0.051,0,0,-0.9,0,2.3,12.64,9.74
4.5,normal,-2.704,-0.904,0,22,-10,30,0,0,2.298,64.303,-2.512,-15.072,1,12.596,1,0.054,0.084,0,0,-0.9,0,2.3,12.621,9.721
4.508,normal,-2.711,-0.897,0,22,-10,30,0,0,2.303,64.133,-2.509,-15.062,1,12.62,1,0.05,0.054,0,0,-0.9,0,2.3,12.603,9.703
4.517,normal,-2.719,-0.897,0,22,-10,30,0,0,2.305,64.1,-2.506,-15.051,1,12.578,1,0.08,0.078,0,0,-0.9,0,2.3,12.584,9.684
4.525,normal,-2.726,-0.9,0,22,-10,30,0,0,2.299,64.299,-2.504,-15.04,1,12.552,1,0.097,0.064,0,0,-0.9,0,2.3,12.565,9.665
4.533,normal,-2.734,-0.898,0,22,-10,30,0,0,2.297,64.145,-2.501,-15.029,1,12.566,1,0.067,0.078,0,0,-0.9,0,2.3,12.547,9.647
4.542,normal,-2.741,-0.9,0,22,-10,30,0,0,2.304,64.351,-2.498,-15.018,1,12.504,1,0.06,0.074,0,0,-0.9,0,2.3,12.528,9.628
4.55,normal,-2.749,-0.899,0,22,-10,30,0,0,2.304,64.094,-2.495,-15.007,1,12.534,1,0.098,0.063,0,0,-0.9,0,2.3,12.51,9.61
4.558,normal,-2.756,-0.9,0,22,-10,30,0,0,2.304,64.133,-2.493,-14.996,1,12.501,1,0.071,0.082,0,0,-0.9,0,2.3,12.491,9.591
4.567,normal,-2.764,-0.897,0,22,-10,30,0,0,2.297,64.272,-2.49,-14.985,1,12.481,1,0.082,0.069,0,0,-0.9,0,2.3,12.472,9.572
4.575,normal,-2.771,-0.898,0,22,-10,30,0,0,2.301,64.206,-2.487,-14.974,1,12.457,1,0.091,0.063,0,0,-0.9,0,2.3,12.454,9.554
4.583,normal,-2.779,-0.904,0,22,-10,30,0,0,2.303,64.215,-2.484,-14.963,1,12.452,1,0.05,0.081,0,0,-0.9,0,2.3,12.435,9.535
4.592,normal,-2.786,-0.903,0,22,-10,30,0,0,2.3,64.134,-2.482,-14.952,1,12.422,1,0.088,0.071,0,0,-0.9,0,2.3,12.417,9.517
4.6,normal,-2.794,-0.902,0,22,-10,30,0,0,2.3,64.167,-2.479,-14.941,1,12.381,1,0.098,0.052,0,0,-0.9,0,2.3,12.398,9.498
4.608,normal,-2.801,-0.901,0,22,-10,30,0,0,2.302,64.301,-2.476,-14.931,1,12.374,1,0.053,0.073,0,0,-0.9,0,2.3,12.379,9.479
4.617,normal,-2.809,-0.901,0,22,-10,30,0,0,2.296,64.258,-2.473,-14.92,1,12.366,1,0.052,0.065,0,0,-0.9,0,2.3,12.361,9.461
4.625,normal,-2.816,-0.903,0,22,-10,30,0,0,2.298,64.238,-2.471,-14.909,1,12.357,1,0.052,0.062,0,0,-0.9,0,2.3,12.342,9.442
4.633,normal,-2.824,-0.902,0,22,-10,30,0,0,2.304,64.243,-2.468,-14.898,1,12.338,1,0.099,0.05,0,0,-0.9,0,2.3,12.324,9.424
4.642,normal,-2.831,-0.904,0,22,-10,30,0,0,2.297,64.265,-2.465,-14.887,1,12.324,1,0.054,0.053,0,0,-0.9,0,2.3,12.305,9.405
4.65,normal,-2.839,-0.899,0,22,-10,30,0,0,2.297,64.169,-2.462,-14.876,1,12.276,1,0.097,0.084,0,0,-0.9,0,2.3,12.287,9.387
4.658,normal,-2.846,-0.903,0,22,-10,30,0,0,2.303,64.356,-2.46,-14.865,1,12.28,1,0.058,0.073,0,0,-0.9,0,2.3,12.268,9.368
4.667,normal,-2.854,-0.898,0,22,-10,30,0,0,2.3,64.226,-2.457,-14.854,1,12.256,1,0.051,0.063,0,0,-0.9,0,2.3,12.249,9.349
4.675,normal,-2.861,-0.903,0,22,-10,30,0,0,2.303,64.153,-2.454,-14.843,1,12.237,1,0.081,0.054,0,0,-0.9,0,2.3,12.231,9.331
4.683,normal,-2.869,-0.9,0,22,-10,30,0,0,2.303,64.094,-2.451,-14.832,1,12.206,1,0.077,0.069,0,0,-0.9,0,2.3,12.212,9.312
4.692,normal,-2.876,-0.9,0,22,-10,30,0,0,2.297,64.248,-2.449,-14.821,1,12.205,1,0.095,0.083,0,0,-0.9,0,2.3,12.194,9.294
4.7,normal,-2.884,-0.901,0,22,-10,30,0,0,2.297,64.244,-2.446,-14.811,1,12.176,1,0.065,0.061,0,0,-0.9,0,2.3,12.175,9.275
4.708,normal,-2.891,-0.902,0,22,-10,30,0,0,2.304,64.375,-2.443,-14.8,1,12.181,1,0.069,0.088,0,0,-0.9,0,2.3,12.156,9.256
4.717,normal,-2.899,-0.899,0,22,-10,30,0,0,2.305,64.273,-2.44,-14.789,1,12.14,1,0.085,0.087,0,0,-0.9,0,2.3,12.138,9.238
4.725,normal,-2.906,-0.898,0,22,-10,30,0,0,2.303,64.152,-2.438,-14.778,1,12.095,1,0.086,0.083,0,0,-0.9,0,2.3,12.119,9.219
4.733,normal,-2.914,-0.902,0,22,-10,30,0,0,2.303,64.102,-2.435,-14.767,1,12.077,1,0.099,0.053,0,0,-0.9,0,2.3,12.101,9.201
4.742,normal,-2.921,-0.903,0,22,-10,30,0,0,2.303,64.102,-2.432,-14.756,1,12.07,1,0.082,0.069,0,0,-0.9,0,2.3,12.082,9.182
4.75,normal,-2.929,-0.897,0,22,-10,30,0,0,2.301,64.114,-2.429,-14.745,1,12.074,1,0.064,0.083,0,0,-0.9,0,2.3,12.064,9.164
4.758,normal,-2.936,-0.903,0,22,-10,30,0,0,2.297,64.31,-2.427,-14.734,1,12.065,1,0.077,0.062,0,0,-0.9,0,2.3,12.045,9.145
4.767,normal,-2.944,-0.896,0,22,-10,30,0,0,2.302,64.381,-2.424,-14.723,1,12.049,1,0.088,0.066,0,0,-0.9,0,2.3,12.026,9.126
4.775,normal,-2.951,-0.899,0,22,-10,30,0,0,2.296,64.121,-2.421,-14.712,1,12.028,1,0.052,0.072,0,0,-0.9,0,2.3,12.008,9.108
4.783,normal,-2.959,-0.9,0,22,-10,30,0,0,2.303,64.365,-2.418,-14.701,1,11.99,1,0.089,0.056,0,0,-0.9,0,2.3,11.989,9.089
4.792,normal,-2.966,-0.901,0,22,-10,30,0,0,2.304,64.348,-2.416,-14.691,1,11.981,1,0.057,0.074,0,0,-0.9,0,2.3,11.971,9.071
4.8,normal,-2.974,-0.901,0,22,-10,30,0,0,2.3,64.14,-2.413,-14.68,1,11.93,1,0.076,0.087,0,0,-0.9,0,2.3,11.952,9.052
4.808,normal,-2.981,-0.9,0,22,-10,30,0,0,2.302,64.156,-2.41,-14.669,1,11.954,1,0.084,0.069,0,0,-0.9,0,2.3,11.933,9.033
4.817,normal,-2.989,-0.902,0,22,-10,30,0,0,2.302,64.111,-2.407,-14.658,1,11.937,1,0.097,0.073,0,0,-0.9,0,2.3,11.915,9.015
4.825,normal,-2.996,-0.9,0,22,-10,30,0,0,2.304,64.124,-2.405,-14.647,1,11.881,1,0.098,0.085,0,0,-0.9,0,2.3,11.896,8.996
4.833,normal,-3.004,-0.9,0,22,-10,30,0,0,2.302,64.114,-2.402,-14.636,1,11.878,1,0.085,0.059,0,0,-0.9,0,2.3,11.878,8.978
4.842,normal,-3.011,-0.902,0,22,-10,30,0,0,2.3,64.247,-2.399,-14.625,1,11.88,1,0.085,0.068,0,0,-0.9,0,2.3,11.859,8.959
4.85,normal,-3.019,-0.904,0,22,-10,30,0,0,2.296,64.371,-2.396,-14.614,1,11.834,1,0.085,0.052,0,0,-0.9,0,2.3,11.841,8.941
4.858,normal,-3.026,-0.902,0,22,-10,30,0,0,2.301,64.168,-2.394,-14.603,1,11.834,1,0.077,0.082,0,0,-0.9,0,2.3,11.822,8.922
4.867,normal,-3.034,-0.901,0,22,-10,30,0,0,2.304,64.171,-2.391,-14.592,1,11.796,1,0.063,0.076,0,0,-0.9,0,2.3,11.803,8.903
4.875,normal,-3.041,-0.898,0,22,-10,30,0,0,2.298,64.325,-2.388,-14.581,1,11.796,1,0.091,0.054,0,0,-0.9,0,2.3,11.785,8.885
4.883,normal,-3.049,-0.904,0,22,-10,30,0,0,2.304,64.339,-2.385,-14.571,1,11.764,1,0.068,0.087,0,0,-0.9,0,2.3,11.766,8.866
4.892,normal,-3.056,-0.897,0,22,-10,30,0,0,2.296,64.21,-2.383,-14.56,1,11.735,1,0.075,0.088,0,0,-0.9,0,2.3,11.748,8.848
4.9,normal,-3.064,-0.896,0,22,-10,30,0,0,2.296,64.263,-2.38,-14.549,1,11.726,1,0.065,0.05,0,0,-0.9,0,2.3,11.729,8.829
4.908,normal,-3.071,-0.899,0,22,-10,30,0,0,2.301,64.209,-2.377,-14.538,1,11.701,1,0.092,0.073,0,0,-0.9,0,2.3,11.71,8.81
4.917,normal,-3.079,-0.897,0,22,-10,30,0,0,2.303,64.291,-2.375,-14.527,1,11.712,1,0.064,0.072,0,0,-0.9,0,2.3,11.692,8.792
4.925,normal,-3.086,-0.896,0,22,-10,30,0,0,2.297,64.157,-2.372,-14.516,1,11.693,1,0.087,0.078,0,0,-0.9,0,2.3,11.673,8.773
4.933,normal,-3.094,-0.899,0,22,-10,30,0,0,2.297,64.393,-2.369,-14.505,1,11.661,1,0.078,0.081,0,0,-0.9,0,2.3,11.655,8.755
4.942,normal,-3.101,-0.897,0,22,-10,30,0,0,2.302,64.118,-2.366,-14.494,1,11.648,1,0.095,0.051,0,0,-0.9,0,2.3,11.636,8.736
4.95,normal,-3.109,-0.903,0,22,-10,30,0,0,2.296,64.123,-2.364,-14.483,1,11.62,1,0.055,0.082,0,0,-0.9,0,2.3,11.617,8.717
4.958,normal,-3.116,-0.904,0,22,-10,30,0,0,2.295,64.253,-2.361,-14.472,1,11.588,1,0.075,0.06,0,0,-0.9,0,2.3,11.599,8.699
4.967,normal,-3.124,-0.897,0,22,-10,30,0,0,2.297,64.235,-2.358,-14.461,1,11.577,1,0.068,0.072,0,0,-0.9,0,2.3,11.58,8.68
4.975,normal,-3.131,-0.898,0,22,-10,30,0,0,2.298,64.34,-2.355,-14.451,1,11.587,1,0.08,0.078,0,0,-0.9,0,2.3,11.562,8.662
4.983,normal,-3.139,-0.903,0,22,-10,30,0,0,2.296,64.141,-2.353,-14.44,1,11.553,1,0.053,0.072,0,0,-0.9,0,2.3,11.543,8.643
4.992,normal,-3.146,-0.898,0,22,-10,30,0,0,2.298,64.381,-2.35,-14.429,1,11.524,1,0.064,0.059,0,0,-0.9,0,2.3,11.525,8.625
5,normal,-3.154,-0.903,0,22,-10,30,0,0,2.298,64.171,-2.347,-14.418,1,11.487,1,0.078,0.052,0,0,-0.9,0,2.3,11.506,8.606
5.008,normal,-3.161,-0.898,0,22,-10,30,0,0,2.297,64.361,-2.344,-14.407,1,11.468,1,0.063,0.061,0,0,-0.9,0,2.3,11.487,8.587
5.017,normal,-3.169,-0.896,0,22,-10,30,0,0,2.298,64.288,-2.342,-14.396,1,11.454,1,0.075,0.064,0,0,-0.9,0,2.3,11.469,8.569
5.025,normal,-3.176,-0.902,0,22,-10,30,0,0,2.299,64.337,-2.339,-14.385,1,11.468,1,0.073,0.07,0,0,-0.9,0,2.3,11.45,8.55
5.033,normal,-3.184,-0.9,0,22,-10,30,0,0,2.299,64.225,-2.336,-14.374,1,11.431,1,0.095,0.056,0,0,-0.9,0,2.3,11.432,8.532
5.042,normal,-3.191,-0.904,0,22,-10,30,0,0,2.305,64.392,-2.333,-14.363,1,11.414,1,0.094,0.069,0,0,-0.9,0,2.3,11.413,8.513
5.05,normal,-3.199,-0.903,0,22,-10,30,0,0,2.295,64.351,-2.331,-14.352,1,11.396,1,0.081,0.054,0,0,-0.9,0,2.3,11.395,8.495
5.058,normal,-3.206,-0.898,0,22,-10,30,0,0,2.3,64.125,-2.328,-14.341,1,11.363,1,0.055,0.056,0,0,-0.9,0,2.3,11.376,8.476
5.067,normal,-3.214,-0.904,0,22,-10,30,0,0,2.305,64.212,-2.325,-14.331,1,11.382,1,0.059,0.089,0,0,-0.9,0,2.3,11.357,8.457
5.075,normal,-3.221,-0.902,0,22,-10,30,0,0,2.303,64.326,-2.322,-14.32,1,11.35,1,0.098,0.06,0,0,-0.9,0,2.3,11.339,8.439
5.083,normal,-3.229,-0.896,0,22,-10,30,0,0,2.302,64.116,-2.32,-14.309,1,11.315,1,0.051,0.062,0,0,-0.9,0,2.3,11.32,8.42
5.092,normal,-3.236,-0.904,0,22,-10,30,0,0,2.299,64.38,-2.317,-14.298,1,11.299,1,0.075,0.073,0,0,-0.9,0,2.3,11.302,8.402
5.1,normal,-3.244,-0.898,0,22,-10,30,0,0,2.304,64.13,-2.314,-14.287,1,11.306,1,0.06,0.08,0,0,-0.9,0,2.3,11.283,8.383
5.108,normal,-3.251,-0.899,0,22,-10,30,0,0,2.296,64.214,-2.311,-14.276,1,11.247,1,0.074,0.058,0,0,-0.9,0,2.3,11.264,8.364
5.117,normal,-3.259,-0.898,0,22,-10,30,0,0,2.3,64.17,-2.309,-14.265,1,11.256,1,0.067,0.055,0,0,-0.9,0,2.3,11.246,8.346
5.125,normal,-3.266,-0.901,0,22,-10,30,0,0,2.301,64.156,-2.306,-14.254,1,11.249,1,0.099,0.07,0,0,-0.9,0,2.3,11.227,8.327
5.133,normal,-3.274,-0.902,0,22,-10,30,0,0,2.298,64.223,-2.303,-14.243,1,11.184,1,0.089,0.067,0,0,-0.9,0,2.3,11.209,8.309
5.142,normal,-3.281,-0.901,0,22,-10,30,0,0,2.299,64.402,-2.3,-14.232,1,11.197,1,0.062,0.074,0,0,-0.9,0,2.3,11.19,8.29
5.15,normal,-3.289,-0.898,0,22,-10,30,0,0,2.301,64.347,-2.298,-14.221,1,11.175,1,0.069,0.068,0,0,-0.9,0,2.3,11.172,8.272
5.158,normal,-3.296,-0.904,0,22,-10,30,0,0,2.301,64.401,-2.295,-14.211,1,11.157,1,0.091,0.066,0,0,-0.9,0,2.3,11.153,8.253
5.167,normal,-3.304,-0.897,0,22,-10,30,0,0,2.301,64.389,-2.292,-14.2,1,11.133,1,0.099,0.09,0,0,-0.9,0,2.3,11.134,8.234
5.175,normal,-3.311,-0.9,0,22,-10,30,0,0,2.304,64.13,-2.289,-14.189,1,11.102,1,0.063,0.066,0,0,-0.9,0,2.3,11.116,8.216
5.183,normal,-3.319,-0.901,0,22,-10,30,0,0,2.3,64.3,-2.287,-14.178,1,11.103,1,0.091,0.082,0,0,-0.9,0,2.3,11.097,8.197
5.192,normal,-3.326,-0.896,0,22,-10,30,0,0,2.303,64.252,-2.284,-14.167,1,11.067,1,0.054,0.062,0,0,-0.9,0,2.3,11.079,8.179
5.2,normal,-3.334,-0.897,0,22,-10,30,0,0,2.299,64.353,-2.281,-14.156,1,11.049,1,0.051,0.052,0,0,-0.9,0,2.3,11.06,8.16
5.208,normal,-3.341,-0.898,0,22,-10,30,0,0,2.297,64.321,-2.278,-14.145,1,11.044,1,0.093,0.06,0,0,-0.9,0,2.3,11.041,8.141
5.217,normal,-3.349,-0.896,0,22,-10,30,0,0,2.304,64.127,-2.276,-14.134,1,11.045,1,0.057,0.05,0,0,-0.9,0,2.3,11.023,8.123
5.225,normal,-3.356,-0.901,0,22,-10,30,0,0,2.303,64.212,-2.273,-14.123,1,11.025,1,0.099,0.06,0,0,-0.9,0,2.3,11.004,8.104
5.233,normal,-3.364,-0.902,0,22,-10,30,0,0,2.303,64.395,-2.27,-14.112,1,10.981,1,0.063,0.076,0,0,-0.9,0,2.3,10.986,8.086
5.242,normal,-3.371,-0.896,0,22,-10,30,0,0,2.298,64.411,-2.267,-14.101,1,10.985,1,0.099,0.086,0,0,-0.9,0,2.3,10.967,8.067
5.25,normal,-3.379,-0.904,0,22,-10,30,0,0,2.297,64.322,-2.265,-14.091,1,10.925,1,0.063,0.083,0,0,-0.9,0,2.3,10.949,8.049
5.258,normal,-3.386,-0.897,0,22,-10,30,0,0,2.297,64.254,-2.262,-14.08,1,10.911,1,0.089,0.051,0,0,-0.9,0,2.3,10.93,8.03
5.267,normal,-3.394,-0.901,0,22,-10,30,0,0,2.3,64.149,-2.259,-14.069,1,10.931,1,0.059,0.058,0,0,-0.9,0,2.3,10.911,8.011
5.275,normal,-3.401,-0.901,0,22,-10,30,0,0,2.302,64.402,-2.256,-14.058,1,10.906,1,0.081,0.074,0,0,-0.9,0,2.3,10.893,7.993
5.283,normal,-3.409,-0.901,0,22,-10,30,0,0,2.299,64.399,-2.254,-14.047,1,10.898,1,0.092,0.066,0,0,-0.9,0,2.3,10.874,7.974
5.292,normal,-3.416,-0.903,0,22,-10,30,0,0,2.301,64.182,-2.251,-14.036,1,10.835,1,0.087,0.086,0,0,-0.9,0,2.3,10.856,7.956
5.3,normal,-3.424,-0.896,0,22,-10,30,0,0,2.296,64.342,-2.248,-14.025,1,10.86,1,0.069,0.076,0,0,-0.9,0,2.3,10.837,7.937
5.308,normal,-3.431,-0.904,0,22,-10,30,0,0,2.299,64.404,-2.245,-14.014,1,10.803,1,0.071,0.081,0,0,-0.9,0,2.3,10.819,7.919
5.317,normal,-3.439,-0.904,0,22,-10,30,0,0,2.299,64.212,-2.243,-14.003,1,10.777,1,0.063,0.065,0,0,-0.9,0,2.3,10.8,7.9
5.325,normal,-3.446,-0.899,0,22,-10,30,0,0,2.299,64.309,-2.24,-13.992,1,10.794,1,0.082,0.081,0,0,-0.9,0,2.3,10.781,7.881
5.333,normal,-3.454,-0.899,0,22,-10,30,0,0,2.303,64.274,-2.237,-13.981,1,10.769,1,0.084,0.053,0,0,-0.9,0,2.3,10.763,7.863
5.342,normal,-3.461,-0.896,0,22,-10,30,0,0,2.3,64.125,-2.235,-13.971,1,10.745,1,0.085,0.087,0,0,-0.9,0,2.3,10.744,7.844
