t,phase,travel,speed,swingDeg,boomDeg,stickDeg,bucketDeg,payloadKg,rollDeg,tipMargin,hydC,personRight,personFwd,personWalking,personDist,seatbelt,eyesClosed,jawOpen,camYawn,camDrowsy,cfSpeed,cfSwingDeg,cfTipMargin,cfPersonDist,cfClearance
3.875,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.522,9,11,0,14.213,0,0.066,0.055,0,0,0,-8.25,1.626,14.213,0.626
3.883,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.549,9,11,0,14.213,0,0.1,0.067,0,0,0,-8.433,1.623,14.213,0.623
3.892,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.586,9,11,0,14.213,0,0.109,0.074,0,0,0,-8.617,1.62,14.213,0.62
3.9,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.321,9,11,0,14.213,0,0.08,0.06,0,0,0,-8.8,1.617,14.213,0.617
3.908,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.334,9,11,0,14.213,0,0.095,0.061,0,0,0,-8.983,1.614,14.213,0.614
3.917,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.505,9,11,0,14.213,0,0.073,0.077,0,0,0,-9.167,1.611,14.213,0.611
3.925,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.327,9,11,0,14.213,0,0.066,0.066,0,0,0,-9.35,1.607,14.213,0.607
3.933,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.43,9,11,0,14.213,0,0.105,0.07,0,0,0,-9.533,1.604,14.213,0.604
3.942,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.583,9,11,0,14.213,0,0.064,0.069,0,0,0,-9.717,1.601,14.213,0.601
3.95,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.612,9,11,0,14.213,0,0.097,0.065,0,0,0,-9.9,1.598,14.213,0.598
3.958,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.565,9,11,0,14.213,0,0.062,0.086,0,0,0,-10.083,1.595,14.213,0.595
3.967,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.553,9,11,0,14.213,0,0.095,0.085,0,0,0,-10.267,1.592,14.213,0.592
3.975,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.331,9,11,0,14.213,0,0.072,0.067,0,0,0,-10.45,1.588,14.213,0.588
3.983,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.545,9,11,0,14.213,0,0.085,0.058,0,0,0,-10.633,1.585,14.213,0.585
3.992,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.451,9,11,0,14.213,0,0.086,0.055,0,0,0,-10.817,1.582,14.213,0.582
4,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.608,9,11,0,14.213,0,0.108,0.08,0,0,0,-11,1.579,14.213,0.579
4.008,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.429,9,11,0,14.213,0,0.086,0.087,0,0,0,-11.183,1.576,14.213,0.576
4.017,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.618,9,11,0,14.213,0,0.072,0.079,0,0,0,-11.367,1.572,14.213,0.572
4.025,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.51,9,11,0,14.213,0,0.064,0.084,0,0,0,-11.55,1.569,14.213,0.569
4.033,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.336,9,11,0,14.213,0,0.061,0.052,0,0,0,-11.733,1.566,14.213,0.566
4.042,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.406,9,11,0,14.213,0,0.098,0.072,0,0,0,-11.917,1.563,14.213,0.563
4.05,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.606,9,11,0,14.213,0,0.066,0.051,0,0,0,-12.1,1.56,14.213,0.56
4.058,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.574,9,11,0,14.213,0,0.071,0.052,0,0,0,-12.283,1.556,14.213,0.556
4.067,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.488,9,11,0,14.213,0,0.063,0.09,0,0,0,-12.467,1.553,14.213,0.553
4.075,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.512,9,11,0,14.213,0,0.072,0.071,0,0,0,-12.65,1.55,14.213,0.55
4.083,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.4,9,11,0,14.213,0,0.078,0.065,0,0,0,-12.833,1.547,14.213,0.547
4.092,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.395,9,11,0,14.213,0,0.089,0.074,0,0,0,-13.017,1.543,14.213,0.543
4.1,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.378,9,11,0,14.213,0,0.069,0.051,0,0,0,-13.2,1.54,14.213,0.54
4.108,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.491,9,11,0,14.213,0,0.078,0.056,0,0,0,-13.383,1.537,14.213,0.537
4.117,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.635,9,11,0,14.213,0,0.103,0.057,0,0,0,-13.567,1.534,14.213,0.534
4.125,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.636,9,11,0,14.213,0,0.07,0.086,0,0,0,-13.75,1.531,14.213,0.531
4.133,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.58,9,11,0,14.213,0,0.093,0.058,0,0,0,-13.933,1.527,14.213,0.527
4.142,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.465,9,11,0,14.213,0,0.08,0.078,0,0,0,-14.117,1.524,14.213,0.524
4.15,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.529,9,11,0,14.213,0,0.064,0.061,0,0,0,-14.3,1.521,14.213,0.521
4.158,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.5,9,11,0,14.213,0,0.088,0.063,0,0,0,-14.483,1.517,14.213,0.517
4.167,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.578,9,11,0,14.213,0,0.068,0.085,0,0,0,-14.667,1.514,14.213,0.514
4.175,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.427,9,11,0,14.213,0,0.109,0.065,0,0,0,-14.85,1.511,14.213,0.511
4.183,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.476,9,11,0,14.213,0,0.067,0.062,0,0,0,-15.033,1.508,14.213,0.508
4.192,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.459,9,11,0,14.213,0,0.063,0.076,0,0,0,-15.217,1.504,14.213,0.504
4.2,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.485,9,11,0,14.213,0,0.106,0.076,0,0,0,-15.4,1.501,14.213,0.501
4.208,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.429,9,11,0,14.213,0,0.108,0.061,0,0,0,-15.583,1.498,14.213,0.498
4.217,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.642,9,11,0,14.213,0,0.1,0.087,0,0,0,-15.767,1.495,14.213,0.495
4.225,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.406,9,11,0,14.213,0,0.105,0.065,0,0,0,-15.95,1.491,14.213,0.491
4.233,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.487,9,11,0,14.213,0,0.099,0.055,0,0,0,-16.133,1.488,14.213,0.488
4.242,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.45,9,11,0,14.213,0,0.085,0.078,0,0,0,-16.317,1.485,14.213,0.485
4.25,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.402,9,11,0,14.213,0,0.067,0.053,0,0,0,-16.5,1.481,14.213,0.481
4.258,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.529,9,11,0,14.213,0,0.093,0.067,0,0,0,-16.683,1.478,14.213,0.478
4.267,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.528,9,11,0,14.213,0,0.072,0.083,0,0,0,-16.867,1.475,14.213,0.475
4.275,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.434,9,11,0,14.213,0,0.07,0.078,0,0,0,-17.05,1.472,14.213,0.472
4.283,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.561,9,11,0,14.213,0,0.097,0.063,0,0,0,-17.233,1.468,14.213,0.468
4.292,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.578,9,11,0,14.213,0,0.061,0.086,0,0,0,-17.417,1.465,14.213,0.465
4.3,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.484,9,11,0,14.213,0,0.093,0.079,0,0,0,-17.6,1.462,14.213,0.462
4.308,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.537,9,11,0,14.213,0,0.061,0.073,0,0,0,-17.783,1.458,14.213,0.458
4.317,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.453,9,11,0,14.213,0,0.095,0.069,0,0,0,-17.967,1.455,14.213,0.455
4.325,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.38,9,11,0,14.213,0,0.064,0.055,0,0,0,-18.15,1.452,14.213,0.452
4.333,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.455,9,11,0,14.213,0,0.099,0.054,0,0,0,-18.333,1.448,14.213,0.448
4.342,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.606,9,11,0,14.213,0,0.075,0.086,0,0,0,-18.517,1.445,14.213,0.445
4.35,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.513,9,11,0,14.213,0,0.087,0.069,0,0,0,-18.7,1.442,14.213,0.442
4.358,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.509,9,11,0,14.213,0,0.065,0.073,0,0,0,-18.883,1.438,14.213,0.438
4.367,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.598,9,11,0,14.213,0,0.086,0.055,0,0,0,-19.067,1.435,14.213,0.435
4.375,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.507,9,11,0,14.213,0,0.079,0.08,0,0,0,-19.25,1.432,14.213,0.432
4.383,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.646,9,11,0,14.213,0,0.097,0.064,0,0,0,-19.433,1.428,14.213,0.428
4.392,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.664,9,11,0,14.213,0,0.077,0.062,0,0,0,-19.617,1.425,14.213,0.425
4.4,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.587,9,11,0,14.213,0,0.07,0.065,0,0,0,-19.8,1.422,14.213,0.422
4.408,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.613,9,11,0,14.213,0,0.069,0.06,0,0,0,-19.983,1.418,14.213,0.418
4.417,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.53,9,11,0,14.213,0,0.104,0.057,0,0,0,-20.167,1.415,14.213,0.415
4.425,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.505,9,11,0,14.213,0,0.077,0.078,0,0,0,-20.35,1.412,14.213,0.412
4.433,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.434,9,11,0,14.213,0,0.062,0.051,0,0,0,-20.533,1.409,14.213,0.409
4.442,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.49,9,11,0,14.213,0,0.08,0.051,0,0,0,-20.717,1.406,14.213,0.406
4.45,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.387,9,11,0,14.213,0,0.084,0.068,0,0,0,-20.9,1.403,14.213,0.403
4.458,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.67,9,11,0,14.213,0,0.091,0.055,0,0,0,-21.083,1.401,14.213,0.401
4.467,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.579,9,11,0,14.213,0,0.066,0.052,0,0,0,-21.267,1.398,14.213,0.398
4.475,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.573,9,11,0,14.213,0,0.105,0.072,0,0,0,-21.45,1.395,14.213,0.395
4.483,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.664,9,11,0,14.213,0,0.086,0.079,0,0,0,-21.633,1.393,14.213,0.393
4.492,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.667,9,11,0,14.213,0,0.105,0.078,0,0,0,-21.817,1.39,14.213,0.39
4.5,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.399,9,11,0,14.213,0,0.062,0.075,0,0,0,-22,1.387,14.213,0.387
4.508,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.535,9,11,0,14.213,0,0.065,0.062,0,0,0,-22.183,1.385,14.213,0.385
4.517,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.692,9,11,0,14.213,0,0.085,0.079,0,0,0,-22.367,1.382,14.213,0.382
4.525,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.675,9,11,0,14.213,0,0.107,0.076,0,0,0,-22.55,1.38,14.213,0.38
4.533,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.635,9,11,0,14.213,0,0.105,0.078,0,0,0,-22.733,1.377,14.213,0.377
4.542,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.564,9,11,0,14.213,0,0.106,0.056,0,0,0,-22.917,1.374,14.213,0.374
4.55,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.488,9,11,0,14.213,0,0.071,0.079,0,0,0,-23.1,1.372,14.213,0.372
4.558,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.587,9,11,0,14.213,0,0.086,0.076,0,0,0,-23.283,1.369,14.213,0.369
4.567,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.412,9,11,0,14.213,0,0.098,0.055,0,0,0,-23.467,1.367,14.213,0.367
4.575,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.553,9,11,0,14.213,0,0.06,0.079,0,0,0,-23.65,1.364,14.213,0.364
4.583,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.412,9,11,0,14.213,0,0.103,0.054,0,0,0,-23.833,1.361,14.213,0.361
4.592,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.61,9,11,0,14.213,0,0.109,0.066,0,0,0,-24.017,1.359,14.213,0.359
4.6,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.613,9,11,0,14.213,0,0.102,0.075,0,0,0,-24.2,1.356,14.213,0.356
4.608,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.685,9,11,0,14.213,0,0.105,0.068,0,0,0,-24.383,1.354,14.213,0.354
4.617,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.591,9,11,0,14.213,0,0.076,0.071,0,0,0,-24.567,1.351,14.213,0.351
4.625,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.67,9,11,0,14.213,0,0.1,0.068,0,0,0,-24.75,1.348,14.213,0.348
4.633,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.49,9,11,0,14.213,0,0.067,0.055,0,0,0,-24.933,1.346,14.213,0.346
4.642,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.484,9,11,0,14.213,0,0.065,0.077,0,0,0,-25.117,1.343,14.213,0.343
4.65,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.545,9,11,0,14.213,0,0.095,0.051,0,0,0,-25.3,1.341,14.213,0.341
4.658,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.65,9,11,0,14.213,0,0.063,0.075,0,0,0,-25.483,1.338,14.213,0.338
4.667,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.647,9,11,0,14.213,0,0.102,0.054,0,0,0,-25.667,1.336,14.213,0.336
4.675,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.699,9,11,0,14.213,0,0.101,0.075,0,0,0,-25.85,1.333,14.213,0.333
4.683,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.68,9,11,0,14.213,0,0.075,0.061,0,0,0,-26.033,1.33,14.213,0.33
4.692,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.678,9,11,0,14.213,0,0.1,0.065,0,0,0,-26.217,1.328,14.213,0.328
4.7,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.641,9,11,0,14.213,0,0.104,0.062,0,0,0,-26.4,1.325,14.213,0.325
4.708,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.644,9,11,0,14.213,0,0.093,0.065,0,0,0,-26.583,1.323,14.213,0.323
4.717,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.542,9,11,0,14.213,0,0.071,0.081,0,0,0,-26.767,1.32,14.213,0.32
4.725,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.443,9,11,0,14.213,0,0.087,0.087,0,0,0,-26.95,1.318,14.213,0.318
4.733,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.681,9,11,0,14.213,0,0.06,0.052,0,0,0,-27.133,1.315,14.213,0.315
4.742,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.448,9,11,0,14.213,0,0.081,0.078,0,0,0,-27.317,1.313,14.213,0.313
4.75,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.611,9,11,0,14.213,0,0.078,0.055,0,0,0,-27.5,1.31,14.213,0.31
4.758,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.535,9,11,0,14.213,0,0.089,0.063,0,0,0,-27.683,1.308,14.213,0.308
4.767,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.533,9,11,0,14.213,0,0.068,0.061,0,0,0,-27.867,1.305,14.213,0.305
4.775,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.59,9,11,0,14.213,0,0.067,0.068,0,0,0,-28.05,1.303,14.213,0.303
4.783,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.524,9,11,0,14.213,0,0.064,0.054,0,0,0,-28.233,1.3,14.213,0.3
4.792,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.526,9,11,0,14.213,0,0.089,0.051,0,0,0,-28.417,1.298,14.213,0.298
4.8,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.599,9,11,0,14.213,0,0.071,0.072,0,0,0,-28.6,1.295,14.213,0.295
4.808,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.502,9,11,0,14.213,0,0.108,0.051,0,0,0,-28.783,1.293,14.213,0.293
4.817,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.64,9,11,0,14.213,0,0.073,0.074,0,0,0,-28.967,1.29,14.213,0.29
4.825,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.517,9,11,0,14.213,0,0.071,0.087,0,0,0,-29.15,1.288,14.213,0.288
4.833,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.678,9,11,0,14.213,0,0.069,0.068,0,0,0,-29.333,1.285,14.213,0.285
4.842,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.602,9,11,0,14.213,0,0.097,0.069,0,0,0,-29.517,1.283,14.213,0.283
4.85,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.498,9,11,0,14.213,0,0.063,0.052,0,0,0,-29.7,1.28,14.213,0.28
4.858,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.574,9,11,0,14.213,0,0.074,0.077,0,0,0,-29.883,1.278,14.213,0.278
4.867,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.507,9,11,0,14.213,0,0.106,0.087,0,0,0,-30.067,1.275,14.213,0.275
4.875,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.654,9,11,0,14.213,0,0.069,0.061,0,0,0,-30.25,1.273,14.213,0.273
4.883,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.614,9,11,0,14.213,0,0.073,0.085,0,0,0,-30.433,1.27,14.213,0.27
4.892,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.48,9,11,0,14.213,0,0.092,0.083,0,0,0,-30.617,1.268,14.213,0.268
4.9,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.659,9,11,0,14.213,0,0.08,0.063,0,0,0,-30.8,1.266,14.213,0.266
4.908,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.572,9,11,0,14.213,0,0.076,0.081,0,0,0,-30.983,1.263,14.213,0.263
4.917,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.633,9,11,0,14.213,0,0.085,0.062,0,0,0,-31.167,1.261,14.213,0.261
4.925,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.495,9,11,0,14.213,0,0.063,0.051,0,0,0,-31.35,1.258,14.213,0.258
4.933,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.552,9,11,0,14.213,0,0.101,0.089,0,0,0,-31.533,1.256,14.213,0.256
4.942,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.721,9,11,0,14.213,0,0.085,0.07,0,0,0,-31.717,1.253,14.213,0.253
4.95,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.527,9,11,0,14.213,0,0.096,0.077,0,0,0,-31.9,1.251,14.213,0.251
4.958,intervention,0,0,0,34,22.283,20,2800,12,1.808,71.693,9,11,0,14.213,0,0.065,0.089,0,0,0,-32.083,1.249,14.213,0.249
4.967,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.492,9,11,0,14.213,0,0.083,0.05,0,0,0,-32.267,1.246,14.213,0.246
4.975,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.72,9,11,0,14.213,0,0.093,0.083,0,0,0,-32.45,1.244,14.213,0.244
4.983,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.713,9,11,0,14.213,0,0.081,0.051,0,0,0,-32.633,1.241,14.213,0.241
4.992,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.46,9,11,0,14.213,0,0.107,0.078,0,0,0,-32.817,1.239,14.213,0.239
5,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.454,9,11,0,14.213,0,0.061,0.068,0,0,0,-33,1.237,14.213,0.237
5.008,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.553,9,11,0,14.213,0,0.071,0.087,0,0,0,-33.183,1.234,14.213,0.234
5.017,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.623,9,11,0,14.213,0,0.064,0.088,0,0,0,-33.367,1.232,14.213,0.232
5.025,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.613,9,11,0,14.213,0,0.094,0.066,0,0,0,-33.55,1.23,14.213,0.23
5.033,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.525,9,11,0,14.213,0,0.064,0.073,0,0,0,-33.733,1.227,14.213,0.227
5.042,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.753,9,11,0,14.213,0,0.095,0.086,0,0,0,-33.917,1.225,14.213,0.225
5.05,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.664,9,11,0,14.213,0,0.09,0.077,0,0,0,-34.1,1.222,14.213,0.222
5.058,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.63,9,11,0,14.213,0,0.071,0.065,0,0,0,-34.283,1.22,14.213,0.22
5.067,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.534,9,11,0,14.213,0,0.098,0.071,0,0,0,-34.467,1.218,14.213,0.218
5.075,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.52,9,11,0,14.213,0,0.108,0.07,0,0,0,-34.65,1.215,14.213,0.215
5.083,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.715,9,11,0,14.213,0,0.064,0.083,0,0,0,-34.833,1.213,14.213,0.213
5.092,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.739,9,11,0,14.213,0,0.098,0.059,0,0,0,-35.017,1.211,14.213,0.211
5.1,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.524,9,11,0,14.213,0,0.108,0.05,0,0,0,-35.2,1.208,14.213,0.208
5.108,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.627,9,11,0,14.213,0,0.064,0.051,0,0,0,-35.383,1.206,14.213,0.206
5.117,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.476,9,11,0,14.213,0,0.072,0.081,0,0,0,-35.567,1.204,14.213,0.204
5.125,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.503,9,11,0,14.213,0,0.097,0.069,0,0,0,-35.75,1.202,14.213,0.202
5.133,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.57,9,11,0,14.213,0,0.1,0.084,0,0,0,-35.933,1.199,14.213,0.199
5.142,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.487,9,11,0,14.213,0,0.09,0.076,0,0,0,-36.117,1.197,14.213,0.197
5.15,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.605,9,11,0,14.213,0,0.073,0.085,0,0,0,-36.3,1.195,14.213,0.195
5.158,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.603,9,11,0,14.213,0,0.085,0.064,0,0,0,-36.483,1.192,14.213,0.192
5.167,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.637,9,11,0,14.213,0,0.097,0.071,0,0,0,-36.667,1.19,14.213,0.19
5.175,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.513,9,11,0,14.213,0,0.087,0.082,0,0,0,-36.85,1.188,14.213,0.188
5.183,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.746,9,11,0,14.213,0,0.077,0.079,0,0,0,-37.033,1.186,14.213,0.186
5.192,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.503,9,11,0,14.213,0,0.079,0.077,0,0,0,-37.217,1.183,14.213,0.183
5.2,intervention,0,0,0,34,22.283,20,2800,12,1.8,71.701,9,11,0,14.213,0,0.075,0.065,0,0,0,-37.4,1.181,14.213,0.181
5.208,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.545,9,11,0,14.213,0,0.072,0.074,0,0,0,-37.583,1.179,14.213,0.179
5.217,intervention,0,0,0,34,22.283,20,2800,12,1.806,71.526,9,11,0,14.213,0,0.07,0.075,0,0,0,-37.767,1.177,14.213,0.177
5.225,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.775,9,11,0,14.213,0,0.071,0.056,0,0,0,-37.95,1.174,14.213,0.174
5.233,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.642,9,11,0,14.213,0,0.107,0.087,0,0,0,-38.133,1.172,14.213,0.172
5.242,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.682,9,11,0,14.213,0,0.1,0.058,0,0,0,-38.317,1.17,14.213,0.17
5.25,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.563,9,11,0,14.213,0,0.063,0.068,0,0,0,-38.5,1.168,14.213,0.168
5.258,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.743,9,11,0,14.213,0,0.094,0.05,0,0,0,-38.683,1.165,14.213,0.165
5.267,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.497,9,11,0,14.213,0,0.079,0.085,0,0,0,-38.867,1.163,14.213,0.163
5.275,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.53,9,11,0,14.213,0,0.063,0.06,0,0,0,-39.05,1.161,14.213,0.161
5.283,intervention,0,0,0,34,22.283,20,2800,12,1.807,71.588,9,11,0,14.213,0,0.07,0.081,0,0,0,-39.233,1.159,14.213,0.159
5.292,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.641,9,11,0,14.213,0,0.079,0.072,0,0,0,-39.417,1.157,14.213,0.157
5.3,intervention,0,0,0,34,22.283,20,2800,12,1.802,71.648,9,11,0,14.213,0,0.09,0.054,0,0,0,-39.6,1.154,14.213,0.154
5.308,intervention,0,0,0,34,22.283,20,2800,12,1.804,71.768,9,11,0,14.213,0,0.07,0.067,0,0,0,-39.783,1.152,14.213,0.152
5.317,intervention,0,0,0,34,22.283,20,2800,12,1.805,71.559,9,11,0,14.213,0,0.107,0.071,0,0,0,-39.967,1.15,14.213,0.15
5.325,intervention,0,0,0,34,22.283,20,2800,12,1.803,71.627,9,11,0,14.213,0,0.083,0.066,0,0,0,-40.15,1.148,14.213,0.148
5.333,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.771,9,11,0,14.213,0,0.073,0.065,0,0,0,-40.333,1.146,14.213,0.146
5.342,intervention,0,0,0,34,22.283,20,2800,12,1.801,71.75,9,11,0,14.213,0,0.093,0.089,0,0,0,-40.517,1.143,14.213,0.143
